dataset_split,example_id,repo_name,repo_url,commit_sha,license,file_path,language,method_name,qualified_name,start_line,end_line,signature,original_code,doc_comment,code_tokens
train,spring-boot@abc123:src/main/java/com/example/util/Utils.java#228-291,spring-boot,https://github.com/example/spring-boot,ddje73rj6st,Apache-2.0,src/main/java/com/example/util/Utils.java,Java,calculate,com.example.util.Utils#calculate,228,291,"public static String calculate(String input)","public static String calculate(String input) {
    // Method implementation
    return input.trim();
}","/** Calculates the input string. */","public, static, String, calculate, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,elasticsearch@abc123:src/main/java/org/springframework/boot/Utils.java#429-436,elasticsearch,https://github.com/example/elasticsearch,akf3l7950ji,Apache-2.0,src/main/java/org/springframework/boot/Utils.java,Java,parse,org.springframework.boot.Utils#parse,429,436,"public static String parse(String input)","public static String parse(String input) {
    // Method implementation
    return input.trim();
}","/** Parses the input string. */","public, static, String, parse, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,rxjava@abc123:src/main/java/io/reactivex/Utils.java#157-170,rxjava,https://github.com/example/rxjava,6zbtvb2b1ox,Apache-2.0,src/main/java/io/reactivex/Utils.java,Java,execute,io.reactivex.Utils#execute,157,170,"public static String execute(String input)","public static String execute(String input) {
    // Method implementation
    return input.trim();
}","/** Executes the input string. */","public, static, String, execute, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,okhttp@abc123:src/main/java/okhttp3/Utils.java#28-57,okhttp,https://github.com/example/okhttp,oe8644070l,Apache-2.0,src/main/java/okhttp3/Utils.java,Java,handle,okhttp3.Utils#handle,28,57,"public static String handle(String input)","public static String handle(String input) {
    // Method implementation
    return input.trim();
}","/** Handles the input string. */","public, static, String, handle, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,gson@abc123:src/main/java/com/example/util/Utils.java#309-361,gson,https://github.com/example/gson,rad6b3qm6d,Apache-2.0,src/main/java/com/example/util/Utils.java,Java,process,com.example.util.Utils#process,309,361,"public static String process(String input)","public static String process(String input) {
    // Method implementation
    return input.trim();
}","/** Processs the input string. */","public, static, String, process, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,spring-boot@abc123:src/main/java/org/springframework/boot/Utils.java#403-418,spring-boot,https://github.com/example/spring-boot,ygbyndo0h78,Apache-2.0,src/main/java/org/springframework/boot/Utils.java,Java,validate,org.springframework.boot.Utils#validate,403,418,"public static String validate(String input)","public static String validate(String input) {
    // Method implementation
    return input.trim();
}","/** Validates the input string. */","public, static, String, validate, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,elasticsearch@abc123:src/main/java/io/reactivex/Utils.java#192-261,elasticsearch,https://github.com/example/elasticsearch,171y9j2ne9z,Apache-2.0,src/main/java/io/reactivex/Utils.java,Java,transform,io.reactivex.Utils#transform,192,261,"public static String transform(String input)","public static String transform(String input) {
    // Method implementation
    return input.trim();
}","/** Transforms the input string. */","public, static, String, transform, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,rxjava@abc123:src/main/java/okhttp3/Utils.java#175-236,rxjava,https://github.com/example/rxjava,3bqvu2psscy,Apache-2.0,src/main/java/okhttp3/Utils.java,Java,calculate,okhttp3.Utils#calculate,175,236,"public static String calculate(String input)","public static String calculate(String input) {
    // Method implementation
    return input.trim();
}","/** Calculates the input string. */","public, static, String, calculate, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,okhttp@abc123:src/main/java/com/example/util/Utils.java#200-259,okhttp,https://github.com/example/okhttp,14ioktuwagg,Apache-2.0,src/main/java/com/example/util/Utils.java,Java,parse,com.example.util.Utils#parse,200,259,"public static String parse(String input)","public static String parse(String input) {
    // Method implementation
    return input.trim();
}","/** Parses the input string. */","public, static, String, parse, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,gson@abc123:src/main/java/org/springframework/boot/Utils.java#168-184,gson,https://github.com/example/gson,m9splihy38r,Apache-2.0,src/main/java/org/springframework/boot/Utils.java,Java,execute,org.springframework.boot.Utils#execute,168,184,"public static String execute(String input)","public static String execute(String input) {
    // Method implementation
    return input.trim();
}","/** Executes the input string. */","public, static, String, execute, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,spring-boot@abc123:src/main/java/io/reactivex/Utils.java#110-152,spring-boot,https://github.com/example/spring-boot,cp0kulr7y0o,Apache-2.0,src/main/java/io/reactivex/Utils.java,Java,handle,io.reactivex.Utils#handle,110,152,"public static String handle(String input)","public static String handle(String input) {
    // Method implementation
    return input.trim();
}","/** Handles the input string. */","public, static, String, handle, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,elasticsearch@abc123:src/main/java/okhttp3/Utils.java#127-193,elasticsearch,https://github.com/example/elasticsearch,oz0wdbckb1o,Apache-2.0,src/main/java/okhttp3/Utils.java,Java,process,okhttp3.Utils#process,127,193,"public static String process(String input)","public static String process(String input) {
    // Method implementation
    return input.trim();
}","/** Processs the input string. */","public, static, String, process, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,rxjava@abc123:src/main/java/com/example/util/Utils.java#32-68,rxjava,https://github.com/example/rxjava,zjk4vizf7ai,Apache-2.0,src/main/java/com/example/util/Utils.java,Java,validate,com.example.util.Utils#validate,32,68,"public static String validate(String input)","public static String validate(String input) {
    // Method implementation
    return input.trim();
}","/** Validates the input string. */","public, static, String, validate, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,okhttp@abc123:src/main/java/org/springframework/boot/Utils.java#392-442,okhttp,https://github.com/example/okhttp,uucdiuu28e,Apache-2.0,src/main/java/org/springframework/boot/Utils.java,Java,transform,org.springframework.boot.Utils#transform,392,442,"public static String transform(String input)","public static String transform(String input) {
    // Method implementation
    return input.trim();
}","/** Transforms the input string. */","public, static, String, transform, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,gson@abc123:src/main/java/io/reactivex/Utils.java#45-127,gson,https://github.com/example/gson,2060oax895a,Apache-2.0,src/main/java/io/reactivex/Utils.java,Java,calculate,io.reactivex.Utils#calculate,45,127,"public static String calculate(String input)","public static String calculate(String input) {
    // Method implementation
    return input.trim();
}","/** Calculates the input string. */","public, static, String, calculate, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,spring-boot@abc123:src/main/java/okhttp3/Utils.java#192-244,spring-boot,https://github.com/example/spring-boot,grwz28l161o,Apache-2.0,src/main/java/okhttp3/Utils.java,Java,parse,okhttp3.Utils#parse,192,244,"public static String parse(String input)","public static String parse(String input) {
    // Method implementation
    return input.trim();
}","/** Parses the input string. */","public, static, String, parse, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,elasticsearch@abc123:src/main/java/com/example/util/Utils.java#83-115,elasticsearch,https://github.com/example/elasticsearch,9ndrmg0it0s,Apache-2.0,src/main/java/com/example/util/Utils.java,Java,execute,com.example.util.Utils#execute,83,115,"public static String execute(String input)","public static String execute(String input) {
    // Method implementation
    return input.trim();
}","/** Executes the input string. */","public, static, String, execute, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,rxjava@abc123:src/main/java/org/springframework/boot/Utils.java#392-407,rxjava,https://github.com/example/rxjava,k8dex7n43wr,Apache-2.0,src/main/java/org/springframework/boot/Utils.java,Java,handle,org.springframework.boot.Utils#handle,392,407,"public static String handle(String input)","public static String handle(String input) {
    // Method implementation
    return input.trim();
}","/** Handles the input string. */","public, static, String, handle, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,okhttp@abc123:src/main/java/io/reactivex/Utils.java#24-70,okhttp,https://github.com/example/okhttp,9byvgesruz8,Apache-2.0,src/main/java/io/reactivex/Utils.java,Java,process,io.reactivex.Utils#process,24,70,"public static String process(String input)","public static String process(String input) {
    // Method implementation
    return input.trim();
}","/** Processs the input string. */","public, static, String, process, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,gson@abc123:src/main/java/okhttp3/Utils.java#58-72,gson,https://github.com/example/gson,crk60smycec,Apache-2.0,src/main/java/okhttp3/Utils.java,Java,validate,okhttp3.Utils#validate,58,72,"public static String validate(String input)","public static String validate(String input) {
    // Method implementation
    return input.trim();
}","/** Validates the input string. */","public, static, String, validate, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,spring-boot@abc123:src/main/java/com/example/util/Utils.java#497-531,spring-boot,https://github.com/example/spring-boot,7y93jmbfyff,Apache-2.0,src/main/java/com/example/util/Utils.java,Java,transform,com.example.util.Utils#transform,497,531,"public static String transform(String input)","public static String transform(String input) {
    // Method implementation
    return input.trim();
}","/** Transforms the input string. */","public, static, String, transform, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,elasticsearch@abc123:src/main/java/org/springframework/boot/Utils.java#432-474,elasticsearch,https://github.com/example/elasticsearch,27tpt7oys7u,Apache-2.0,src/main/java/org/springframework/boot/Utils.java,Java,calculate,org.springframework.boot.Utils#calculate,432,474,"public static String calculate(String input)","public static String calculate(String input) {
    // Method implementation
    return input.trim();
}","/** Calculates the input string. */","public, static, String, calculate, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,rxjava@abc123:src/main/java/io/reactivex/Utils.java#171-204,rxjava,https://github.com/example/rxjava,q5w2iz4je2f,Apache-2.0,src/main/java/io/reactivex/Utils.java,Java,parse,io.reactivex.Utils#parse,171,204,"public static String parse(String input)","public static String parse(String input) {
    // Method implementation
    return input.trim();
}","/** Parses the input string. */","public, static, String, parse, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,okhttp@abc123:src/main/java/okhttp3/Utils.java#98-153,okhttp,https://github.com/example/okhttp,fpvt5zclvec,Apache-2.0,src/main/java/okhttp3/Utils.java,Java,execute,okhttp3.Utils#execute,98,153,"public static String execute(String input)","public static String execute(String input) {
    // Method implementation
    return input.trim();
}","/** Executes the input string. */","public, static, String, execute, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,gson@abc123:src/main/java/com/example/util/Utils.java#218-284,gson,https://github.com/example/gson,j8cj1wcft2,Apache-2.0,src/main/java/com/example/util/Utils.java,Java,handle,com.example.util.Utils#handle,218,284,"public static String handle(String input)","public static String handle(String input) {
    // Method implementation
    return input.trim();
}","/** Handles the input string. */","public, static, String, handle, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,spring-boot@abc123:src/main/java/org/springframework/boot/Utils.java#14-64,spring-boot,https://github.com/example/spring-boot,f7zqm1xw57,Apache-2.0,src/main/java/org/springframework/boot/Utils.java,Java,process,org.springframework.boot.Utils#process,14,64,"public static String process(String input)","public static String process(String input) {
    // Method implementation
    return input.trim();
}","/** Processs the input string. */","public, static, String, process, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,elasticsearch@abc123:src/main/java/io/reactivex/Utils.java#486-555,elasticsearch,https://github.com/example/elasticsearch,bzxjuf73mre,Apache-2.0,src/main/java/io/reactivex/Utils.java,Java,validate,io.reactivex.Utils#validate,486,555,"public static String validate(String input)","public static String validate(String input) {
    // Method implementation
    return input.trim();
}","/** Validates the input string. */","public, static, String, validate, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,rxjava@abc123:src/main/java/okhttp3/Utils.java#267-286,rxjava,https://github.com/example/rxjava,8pige16tymj,Apache-2.0,src/main/java/okhttp3/Utils.java,Java,transform,okhttp3.Utils#transform,267,286,"public static String transform(String input)","public static String transform(String input) {
    // Method implementation
    return input.trim();
}","/** Transforms the input string. */","public, static, String, transform, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,okhttp@abc123:src/main/java/com/example/util/Utils.java#97-168,okhttp,https://github.com/example/okhttp,orcss86tsg,Apache-2.0,src/main/java/com/example/util/Utils.java,Java,calculate,com.example.util.Utils#calculate,97,168,"public static String calculate(String input)","public static String calculate(String input) {
    // Method implementation
    return input.trim();
}","/** Calculates the input string. */","public, static, String, calculate, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,gson@abc123:src/main/java/org/springframework/boot/Utils.java#342-394,gson,https://github.com/example/gson,xciy0deeuij,Apache-2.0,src/main/java/org/springframework/boot/Utils.java,Java,parse,org.springframework.boot.Utils#parse,342,394,"public static String parse(String input)","public static String parse(String input) {
    // Method implementation
    return input.trim();
}","/** Parses the input string. */","public, static, String, parse, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,spring-boot@abc123:src/main/java/io/reactivex/Utils.java#231-259,spring-boot,https://github.com/example/spring-boot,p07gdbgwr5q,Apache-2.0,src/main/java/io/reactivex/Utils.java,Java,execute,io.reactivex.Utils#execute,231,259,"public static String execute(String input)","public static String execute(String input) {
    // Method implementation
    return input.trim();
}","/** Executes the input string. */","public, static, String, execute, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,elasticsearch@abc123:src/main/java/okhttp3/Utils.java#8-78,elasticsearch,https://github.com/example/elasticsearch,8pti3tc19ti,Apache-2.0,src/main/java/okhttp3/Utils.java,Java,handle,okhttp3.Utils#handle,8,78,"public static String handle(String input)","public static String handle(String input) {
    // Method implementation
    return input.trim();
}","/** Handles the input string. */","public, static, String, handle, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,rxjava@abc123:src/main/java/com/example/util/Utils.java#93-131,rxjava,https://github.com/example/rxjava,d4zl782lp2k,Apache-2.0,src/main/java/com/example/util/Utils.java,Java,process,com.example.util.Utils#process,93,131,"public static String process(String input)","public static String process(String input) {
    // Method implementation
    return input.trim();
}","/** Processs the input string. */","public, static, String, process, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,okhttp@abc123:src/main/java/org/springframework/boot/Utils.java#202-283,okhttp,https://github.com/example/okhttp,asoubthzud,Apache-2.0,src/main/java/org/springframework/boot/Utils.java,Java,validate,org.springframework.boot.Utils#validate,202,283,"public static String validate(String input)","public static String validate(String input) {
    // Method implementation
    return input.trim();
}","/** Validates the input string. */","public, static, String, validate, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,gson@abc123:src/main/java/io/reactivex/Utils.java#388-467,gson,https://github.com/example/gson,4dur6l5yhou,Apache-2.0,src/main/java/io/reactivex/Utils.java,Java,transform,io.reactivex.Utils#transform,388,467,"public static String transform(String input)","public static String transform(String input) {
    // Method implementation
    return input.trim();
}","/** Transforms the input string. */","public, static, String, transform, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,spring-boot@abc123:src/main/java/okhttp3/Utils.java#285-290,spring-boot,https://github.com/example/spring-boot,rbniaqpjrx,Apache-2.0,src/main/java/okhttp3/Utils.java,Java,calculate,okhttp3.Utils#calculate,285,290,"public static String calculate(String input)","public static String calculate(String input) {
    // Method implementation
    return input.trim();
}","/** Calculates the input string. */","public, static, String, calculate, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,elasticsearch@abc123:src/main/java/com/example/util/Utils.java#250-312,elasticsearch,https://github.com/example/elasticsearch,07n4j0tjuxmy,Apache-2.0,src/main/java/com/example/util/Utils.java,Java,parse,com.example.util.Utils#parse,250,312,"public static String parse(String input)","public static String parse(String input) {
    // Method implementation
    return input.trim();
}","/** Parses the input string. */","public, static, String, parse, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,rxjava@abc123:src/main/java/org/springframework/boot/Utils.java#313-396,rxjava,https://github.com/example/rxjava,tpzhkkvcp9,Apache-2.0,src/main/java/org/springframework/boot/Utils.java,Java,execute,org.springframework.boot.Utils#execute,313,396,"public static String execute(String input)","public static String execute(String input) {
    // Method implementation
    return input.trim();
}","/** Executes the input string. */","public, static, String, execute, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,okhttp@abc123:src/main/java/io/reactivex/Utils.java#271-318,okhttp,https://github.com/example/okhttp,pfi7njai4vf,Apache-2.0,src/main/java/io/reactivex/Utils.java,Java,handle,io.reactivex.Utils#handle,271,318,"public static String handle(String input)","public static String handle(String input) {
    // Method implementation
    return input.trim();
}","/** Handles the input string. */","public, static, String, handle, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,gson@abc123:src/main/java/okhttp3/Utils.java#224-271,gson,https://github.com/example/gson,4l1kf4rgvu3,Apache-2.0,src/main/java/okhttp3/Utils.java,Java,process,okhttp3.Utils#process,224,271,"public static String process(String input)","public static String process(String input) {
    // Method implementation
    return input.trim();
}","/** Processs the input string. */","public, static, String, process, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,spring-boot@abc123:src/main/java/com/example/util/Utils.java#432-452,spring-boot,https://github.com/example/spring-boot,202kbqvdv3l,Apache-2.0,src/main/java/com/example/util/Utils.java,Java,validate,com.example.util.Utils#validate,432,452,"public static String validate(String input)","public static String validate(String input) {
    // Method implementation
    return input.trim();
}","/** Validates the input string. */","public, static, String, validate, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,elasticsearch@abc123:src/main/java/org/springframework/boot/Utils.java#237-259,elasticsearch,https://github.com/example/elasticsearch,0hnn2i23yby,Apache-2.0,src/main/java/org/springframework/boot/Utils.java,Java,transform,org.springframework.boot.Utils#transform,237,259,"public static String transform(String input)","public static String transform(String input) {
    // Method implementation
    return input.trim();
}","/** Transforms the input string. */","public, static, String, transform, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,rxjava@abc123:src/main/java/io/reactivex/Utils.java#57-141,rxjava,https://github.com/example/rxjava,agf6yhwx8vk,Apache-2.0,src/main/java/io/reactivex/Utils.java,Java,calculate,io.reactivex.Utils#calculate,57,141,"public static String calculate(String input)","public static String calculate(String input) {
    // Method implementation
    return input.trim();
}","/** Calculates the input string. */","public, static, String, calculate, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,okhttp@abc123:src/main/java/okhttp3/Utils.java#141-185,okhttp,https://github.com/example/okhttp,rtsqqvkr6g,Apache-2.0,src/main/java/okhttp3/Utils.java,Java,parse,okhttp3.Utils#parse,141,185,"public static String parse(String input)","public static String parse(String input) {
    // Method implementation
    return input.trim();
}","/** Parses the input string. */","public, static, String, parse, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,gson@abc123:src/main/java/com/example/util/Utils.java#470-506,gson,https://github.com/example/gson,0ltvtmelh03k,Apache-2.0,src/main/java/com/example/util/Utils.java,Java,execute,com.example.util.Utils#execute,470,506,"public static String execute(String input)","public static String execute(String input) {
    // Method implementation
    return input.trim();
}","/** Executes the input string. */","public, static, String, execute, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,spring-boot@abc123:src/main/java/org/springframework/boot/Utils.java#418-436,spring-boot,https://github.com/example/spring-boot,ycwam6z709j,Apache-2.0,src/main/java/org/springframework/boot/Utils.java,Java,handle,org.springframework.boot.Utils#handle,418,436,"public static String handle(String input)","public static String handle(String input) {
    // Method implementation
    return input.trim();
}","/** Handles the input string. */","public, static, String, handle, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,elasticsearch@abc123:src/main/java/io/reactivex/Utils.java#180-253,elasticsearch,https://github.com/example/elasticsearch,l41rej9gj7,Apache-2.0,src/main/java/io/reactivex/Utils.java,Java,process,io.reactivex.Utils#process,180,253,"public static String process(String input)","public static String process(String input) {
    // Method implementation
    return input.trim();
}","/** Processs the input string. */","public, static, String, process, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,rxjava@abc123:src/main/java/okhttp3/Utils.java#449-518,rxjava,https://github.com/example/rxjava,iy6upolz7z,Apache-2.0,src/main/java/okhttp3/Utils.java,Java,validate,okhttp3.Utils#validate,449,518,"public static String validate(String input)","public static String validate(String input) {
    // Method implementation
    return input.trim();
}","/** Validates the input string. */","public, static, String, validate, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,okhttp@abc123:src/main/java/com/example/util/Utils.java#285-357,okhttp,https://github.com/example/okhttp,lnw9rfl6oy,Apache-2.0,src/main/java/com/example/util/Utils.java,Java,transform,com.example.util.Utils#transform,285,357,"public static String transform(String input)","public static String transform(String input) {
    // Method implementation
    return input.trim();
}","/** Transforms the input string. */","public, static, String, transform, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,gson@abc123:src/main/java/org/springframework/boot/Utils.java#447-488,gson,https://github.com/example/gson,j1jfovv8p2b,Apache-2.0,src/main/java/org/springframework/boot/Utils.java,Java,calculate,org.springframework.boot.Utils#calculate,447,488,"public static String calculate(String input)","public static String calculate(String input) {
    // Method implementation
    return input.trim();
}","/** Calculates the input string. */","public, static, String, calculate, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,spring-boot@abc123:src/main/java/io/reactivex/Utils.java#330-352,spring-boot,https://github.com/example/spring-boot,0vjhmf1a5ux,Apache-2.0,src/main/java/io/reactivex/Utils.java,Java,parse,io.reactivex.Utils#parse,330,352,"public static String parse(String input)","public static String parse(String input) {
    // Method implementation
    return input.trim();
}","/** Parses the input string. */","public, static, String, parse, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,elasticsearch@abc123:src/main/java/okhttp3/Utils.java#422-451,elasticsearch,https://github.com/example/elasticsearch,o9c30railia,Apache-2.0,src/main/java/okhttp3/Utils.java,Java,execute,okhttp3.Utils#execute,422,451,"public static String execute(String input)","public static String execute(String input) {
    // Method implementation
    return input.trim();
}","/** Executes the input string. */","public, static, String, execute, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,rxjava@abc123:src/main/java/com/example/util/Utils.java#221-280,rxjava,https://github.com/example/rxjava,tzkkna77qt,Apache-2.0,src/main/java/com/example/util/Utils.java,Java,handle,com.example.util.Utils#handle,221,280,"public static String handle(String input)","public static String handle(String input) {
    // Method implementation
    return input.trim();
}","/** Handles the input string. */","public, static, String, handle, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,okhttp@abc123:src/main/java/org/springframework/boot/Utils.java#342-422,okhttp,https://github.com/example/okhttp,5s7pfzeqkls,Apache-2.0,src/main/java/org/springframework/boot/Utils.java,Java,process,org.springframework.boot.Utils#process,342,422,"public static String process(String input)","public static String process(String input) {
    // Method implementation
    return input.trim();
}","/** Processs the input string. */","public, static, String, process, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,gson@abc123:src/main/java/io/reactivex/Utils.java#346-368,gson,https://github.com/example/gson,ngywjw1dyls,Apache-2.0,src/main/java/io/reactivex/Utils.java,Java,validate,io.reactivex.Utils#validate,346,368,"public static String validate(String input)","public static String validate(String input) {
    // Method implementation
    return input.trim();
}","/** Validates the input string. */","public, static, String, validate, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,spring-boot@abc123:src/main/java/okhttp3/Utils.java#253-308,spring-boot,https://github.com/example/spring-boot,afcbbwdpd1q,Apache-2.0,src/main/java/okhttp3/Utils.java,Java,transform,okhttp3.Utils#transform,253,308,"public static String transform(String input)","public static String transform(String input) {
    // Method implementation
    return input.trim();
}","/** Transforms the input string. */","public, static, String, transform, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,elasticsearch@abc123:src/main/java/com/example/util/Utils.java#141-207,elasticsearch,https://github.com/example/elasticsearch,uyzla988mjj,Apache-2.0,src/main/java/com/example/util/Utils.java,Java,calculate,com.example.util.Utils#calculate,141,207,"public static String calculate(String input)","public static String calculate(String input) {
    // Method implementation
    return input.trim();
}","/** Calculates the input string. */","public, static, String, calculate, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,rxjava@abc123:src/main/java/org/springframework/boot/Utils.java#344-421,rxjava,https://github.com/example/rxjava,h9ddi3vnia,Apache-2.0,src/main/java/org/springframework/boot/Utils.java,Java,parse,org.springframework.boot.Utils#parse,344,421,"public static String parse(String input)","public static String parse(String input) {
    // Method implementation
    return input.trim();
}","/** Parses the input string. */","public, static, String, parse, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,okhttp@abc123:src/main/java/io/reactivex/Utils.java#271-312,okhttp,https://github.com/example/okhttp,0izg5bsrwq8e,Apache-2.0,src/main/java/io/reactivex/Utils.java,Java,execute,io.reactivex.Utils#execute,271,312,"public static String execute(String input)","public static String execute(String input) {
    // Method implementation
    return input.trim();
}","/** Executes the input string. */","public, static, String, execute, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,gson@abc123:src/main/java/okhttp3/Utils.java#190-219,gson,https://github.com/example/gson,gkv64l06fdg,Apache-2.0,src/main/java/okhttp3/Utils.java,Java,handle,okhttp3.Utils#handle,190,219,"public static String handle(String input)","public static String handle(String input) {
    // Method implementation
    return input.trim();
}","/** Handles the input string. */","public, static, String, handle, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,spring-boot@abc123:src/main/java/com/example/util/Utils.java#418-424,spring-boot,https://github.com/example/spring-boot,a5400fxd9l,Apache-2.0,src/main/java/com/example/util/Utils.java,Java,process,com.example.util.Utils#process,418,424,"public static String process(String input)","public static String process(String input) {
    // Method implementation
    return input.trim();
}","/** Processs the input string. */","public, static, String, process, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,elasticsearch@abc123:src/main/java/org/springframework/boot/Utils.java#428-461,elasticsearch,https://github.com/example/elasticsearch,drf8r04enjq,Apache-2.0,src/main/java/org/springframework/boot/Utils.java,Java,validate,org.springframework.boot.Utils#validate,428,461,"public static String validate(String input)","public static String validate(String input) {
    // Method implementation
    return input.trim();
}","/** Validates the input string. */","public, static, String, validate, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,rxjava@abc123:src/main/java/io/reactivex/Utils.java#100-133,rxjava,https://github.com/example/rxjava,n3b0pa39so,Apache-2.0,src/main/java/io/reactivex/Utils.java,Java,transform,io.reactivex.Utils#transform,100,133,"public static String transform(String input)","public static String transform(String input) {
    // Method implementation
    return input.trim();
}","/** Transforms the input string. */","public, static, String, transform, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,okhttp@abc123:src/main/java/okhttp3/Utils.java#301-354,okhttp,https://github.com/example/okhttp,uibjm7wwdfo,Apache-2.0,src/main/java/okhttp3/Utils.java,Java,calculate,okhttp3.Utils#calculate,301,354,"public static String calculate(String input)","public static String calculate(String input) {
    // Method implementation
    return input.trim();
}","/** Calculates the input string. */","public, static, String, calculate, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,gson@abc123:src/main/java/com/example/util/Utils.java#340-346,gson,https://github.com/example/gson,o8rs5qcok2,Apache-2.0,src/main/java/com/example/util/Utils.java,Java,parse,com.example.util.Utils#parse,340,346,"public static String parse(String input)","public static String parse(String input) {
    // Method implementation
    return input.trim();
}","/** Parses the input string. */","public, static, String, parse, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,spring-boot@abc123:src/main/java/org/springframework/boot/Utils.java#349-413,spring-boot,https://github.com/example/spring-boot,tr53hprh2dn,Apache-2.0,src/main/java/org/springframework/boot/Utils.java,Java,execute,org.springframework.boot.Utils#execute,349,413,"public static String execute(String input)","public static String execute(String input) {
    // Method implementation
    return input.trim();
}","/** Executes the input string. */","public, static, String, execute, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,elasticsearch@abc123:src/main/java/io/reactivex/Utils.java#452-523,elasticsearch,https://github.com/example/elasticsearch,5a19zy7rzh2,Apache-2.0,src/main/java/io/reactivex/Utils.java,Java,handle,io.reactivex.Utils#handle,452,523,"public static String handle(String input)","public static String handle(String input) {
    // Method implementation
    return input.trim();
}","/** Handles the input string. */","public, static, String, handle, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
train,rxjava@abc123:src/main/java/okhttp3/Utils.java#253-332,rxjava,https://github.com/example/rxjava,ahu1bicdxxk,Apache-2.0,src/main/java/okhttp3/Utils.java,Java,process,okhttp3.Utils#process,253,332,"public static String process(String input)","public static String process(String input) {
    // Method implementation
    return input.trim();
}","/** Processs the input string. */","public, static, String, process, (, String, input, ), {, return, input, ., trim, (, ), ;, }"
